dzip_name,dem_path,dem_size,dzip_size,enc_zstd_size,enc_gz_size
NH/bad1_216.dz,bad1_216.dem,1388081,143325,128736,152918
NH/bad2_314.dz,bad2_314.dem,4998106,265998,193421,252018
NH/bad2_330.dz,bad2_330.dem,4999984,246965,195513,256727
NH/bad2_335.dz,bad2_335.dem,1734737,168904,153268,182710
NH/ball_043.dz,ball_043.dem,619729,49111,35023,45541
NH/ball_048.dz,ball_048.dem,741016,57530,48320,62195
NH/ball_056.dz,ball_056.dem,889891,62898,50583,65357
NH/ball_102.dz,ball_102.dem,917394,66617,57481,72087
NH/base2_121.dz,base2_121.dem,945280,95890,77498,93566
NH/base2_127.dz,base2_127.dem,980563,96951,83882,100300
NH/base2_151.dz,base2_151.dem,486477,83274,76379,86554
NH/base_043.dz,base_043.dem,479542,59479,54617,63638
NH/base_044.dz,base_044.dem,578348,53862,44599,53586
NH/base_045.dz,base_045.dem,468602,62597,57533,67021
NH/base_048.dz,base_048.dem,528667,56067,50016,58978
NH/bast_117.dz,bast_117.dem,1940106,170845,117475,146378
NH/bast_128.dz,bast_128.dem,1887162,205543,176283,217122
NH/bast_141.dz,bast_141.dem,1002351,138942,128954,153173
NH/bast_457.dz,bast_457.dem,6646162,383637,241395,323343
NH/bast_635.dz,bast_635.dem,9152811,412331,247496,343696
NH/bb1_157.dz,bb1_157.dem,2663079,147698,108924,140002
NH/bb1_159.dz,bb1_159.dem,1692516,138958,121859,150332
NH/bb1_202.dz,bb1_202.dem,901358,121235,112890,132198
NH/bb1_211.dz,bb1_211.dem,1527499,149706,132281,159709
NH/bb1_229.dz,bb1_229.dem,1092797,118711,107621,128143
NH/bb1_244.dz,bb1_244.dem,879358,111781,101965,120941
NH/bb2_157.dz,bb2_157.dem,1297953,136500,119148,143714
NH/bb2_208.dz,bb2_208.dem,1484720,148015,125024,152431
NH/bb2_215.dz,bb2_215.dem,727727,103988,97980,113480
NH/bb3_217.dz,bb3_217.dem,1169918,141942,130957,155892
NH/bb3_252.dz,bb3_252.dem,962124,136902,126987,148822
NH/bb4_240.dz,bb4_240.dem,3806611,224458,146379,192925
NH/bb4_258.dz,bb4_258.dem,2180589,201533,175867,214651
NH/bb4_347.dz,bb4_347.dem,1514054,178722,162501,192124
NH/bb5_341.dz,bb5_341.dem,3864251,268116,184566,235699
NH/bb5_415.dz,bb5_415.dem,4484601,295426,210285,270793
NH/bb5_428.dz,bb5_428.dem,3625803,297419,230430,285968
NH/bb5_654.dz,bb5_654.dem,1775696,239251,225229,262663
NH/bb6_332.dz,bb6_332.dem,3401969,223298,160753,204320
NH/bb6_350.dz,bb6_350.dem,3756079,220651,161919,207431
NH/bb6_430.dz,bb6_430.dem,3318267,259844,203678,252017
NH/bb6_617.dz,bb6_617.dem,1564346,206803,188451,219504
NH/bb7_251.dz,bb7_251.dem,2385553,151294,120422,152271
NH/bb7_315.dz,bb7_315.dem,1053882,101634,94607,113852
NH/bbs_227.dz,bbs_227.dem,2044346,187171,147333,183081
NH/bbs_244.dz,bbs_244.dem,817488,123273,117731,136611
NH/bb_2025.dz,bb_2025.dem,22688436,1412768,899872,1211733
NH/bch_018.dz,bch_018.dem,1462559,53291,34535,48410
NH/bch_019.dz,bch_019.dem,1562638,59467,37563,52051
NH/bch_023.dz,bch_023.dem,638652,47650,45336,55979
NH/bch_025.dz,bch_025.dem,1641642,72762,65840,88860
NH/bc_100.dz,bc_100.dem,630002,97442,85571,98178
NH/bc_102.dz,bc_102.dem,611475,93973,82162,94453
NH/bc_105.dz,bc_105.dem,677982,85197,69856,81313
NH/bc_115.dz,bc_115.dem,353251,67173,62690,70016
NH/bind_539.dz,bind_539.dem,10350747,455906,294348,398406
NH/biome_425.dz,biome_425.dem,76506290,1904374,1111565,1854267
NH/bli2_137.dz,bli2_137.dem,1533816,112713,86463,110384
NH/bli2_140.dz,bli2_140.dem,1227192,115267,91363,112979
NH/bli2_145.dz,bli2_145.dem,1362319,115302,96436,121838
NH/bliz_400.dz,bliz_400.dem,3979857,266953,175893,222168
NH/bli_101.dz,bli_101.dem,744401,87398,72970,88195
NH/bli_102.dz,bli_102.dem,727913,68516,58188,72652
NH/blk1_313.dz,blk1_313.dem,4034176,231049,158746,204997
NH/blk1_331.dz,blk1_331.dem,4597423,241513,163467,211550
NH/blk1_344.dz,blk1_344.dem,2480340,185903,154209,186852
NH/blk1_355.dz,blk1_355.dem,2672599,194230,158248,191209
NH/blk1_403.dz,blk1_403.dem,4989627,262226,212308,270249
NH/blk1_429.dz,blk1_429.dem,3965923,268095,235081,290121
NH/blk1_513.dz,blk1_513.dem,2169144,181191,166526,199023
NH/blk2_142.dz,blk2_142.dem,1631105,128202,104541,128504
NH/blk2_203.dz,blk2_203.dem,2228757,134719,110834,138127
NH/blk2_207.dz,blk2_207.dem,2190547,137146,112007,139588
NH/blk2_214.dz,blk2_214.dem,1575994,135245,121765,145922
NH/blk2_248.dz,blk2_248.dem,975574,100251,94742,110995
NH/blk3_158.dz,blk3_158.dem,1210609,118147,105804,128366
NH/blk3_221.dz,blk3_221.dem,2073541,148223,115542,145576
NH/blk3_242.dz,blk3_242.dem,1821841,164270,144518,173292
NH/blk3_342.dz,blk3_342.dem,814027,117837,110731,128319
NH/blkf_038.dz,blkf_038.dem,612495,51135,40290,50398
NH/blkf_041.dz,blkf_041.dem,541774,62702,56030,70934
NH/blkf_044.dz,blkf_044.dem,577862,63261,55562,69137
NH/blkf_048.dz,blkf_048.dem,319373,38197,34849,40663
NH/blkf_056.dz,blkf_056.dem,792186,43231,40399,51801
NH/bl_810.dz,bl_810.dem,8689040,545155,363935,473158
NH/bnt2_238.dz,bnt2_238.dem,2069037,149855,111846,140691
NH/bnt2_307.dz,bnt2_307.dem,2297592,172524,126306,157045
NH/bnt2_319.dz,bnt2_319.dem,1962147,177851,152663,186722
NH/bnt2_351.dz,bnt2_351.dem,2076277,199891,171566,210058
NH/bnt2_417.dz,bnt2_417.dem,838519,124533,117009,136307
NH/bnt_357.dz,bnt_357.dem,3569248,293866,209212,261730
NH/bnt_406.dz,bnt_406.dem,3565227,264244,190874,241623
NH/bnt_418.dz,bnt_418.dem,2530600,270568,226685,277010
NH/bnt_442.dz,bnt_442.dem,2788030,284739,231983,285697
NH/bnt_500.dz,bnt_500.dem,3317311,309263,262239,319210
NH/bub2_025.dz,bub2_025.dem,1318183,76271,49708,64183
NH/bub2_027.dz,bub2_027.dem,594453,60587,52780,63575
NH/bub2_035.dz,bub2_035.dem,988111,66760,45364,56854
NH/bub2_037.dz,bub2_037.dem,945029,70496,60738,73828
NH/bub2_041.dz,bub2_041.dem,347821,48884,48028,54248
NH/cap_430.dz,cap_430.dem,8818366,466251,296927,399621
NH/cap_518.dz,cap_518.dem,7439096,563102,423037,533790
NH/carn_145.dz,carn_145.dem,1824902,178895,139672,171284
NH/carn_147.dz,carn_bloopers.dem,4640199,482139,319989,412671
NH/carn_147.dz,carn_147.dem,1718660,171240,125626,157022
NH/carn_148.dz,carn_148.dem,1880332,189674,145266,177560
NH/carn_151.dz,carn_151.dem,1915039,164978,122306,155752
NH/carn_204.dz,carn_204.dem,1943520,213906,179207,218854
NH/carn_206.dz,carn_206.dem,1792529,197609,176966,213232
NH/carn_240.dz,carn_240.dem,2572307,234340,194978,243375
NH/carn_247.dz,carn_247.dem,444772,81001,78932,90346
NH/cast_148.dz,cast_148.dem,1099336,121349,107682,127752
NH/cast_202.dz,cast_202.dem,1186996,131985,118005,139819
NH/cast_209.dz,cast_209.dem,1419184,138330,117021,140497
NH/cast_233.dz,cast_233.dem,971506,127784,117893,138989
NH/cata_055.dz,cata_055.dem,1041565,80960,66959,81827
NH/cata_058.dz,cata_058.dem,967978,73373,58135,71080
NH/cata_101.dz,cata_101.dem,570642,68543,65833,76990
NH/cata_113.dz,cata_113.dem,408767,66252,63034,72139
NH/cb1_027.dz,cb1_027.dem,681931,56882,41747,53365
NH/cb1_028.dz,cb1_028.dem,698220,52273,40830,52327
NH/cb1_029.dz,cb1_029.dem,1054987,68578,50961,64504
NH/cb1_046.dz,cb1_046.dem,820811,63084,50167,62931
NH/cb1_058.dz,cb1_058.dem,1282695,67474,51149,64709
NH/cb1_107.dz,cb1_107.dem,1107197,75058,58455,73116
NH/cb2_029.dz,cb2_029.dem,276583,40358,28571,33531
NH/cb2_030.dz,cb2_030.dem,263988,40288,28945,33748
NH/cb2_031.dz,cb2_031.dem,302573,41815,33550,39420
NH/cb2_040.dz,cb2_040.dem,383446,53481,42401,49943
NH/cb2_043.dz,cb2_043.dem,403897,59320,46153,54561
NH/cb2_045.dz,cb2_045.dem,384219,53675,42874,50123
NH/cda_1225.dz,cda_1225.dem,11248057,667643,535945,685931
NH/cda_701.dz,cda_701.dem,16149028,632257,428197,597948
NH/cdes_216.dz,cdes_216.dem,1618149,135294,102330,126566
NH/cdes_230.dz,cdes_230.dem,1306469,139757,113172,137592
NH/cdes_233.dz,cdes_233.dem,1327343,145039,123971,148897
NH/ch3_232.dz,ch3_232.dem,6177253,352046,244015,325115
NH/ch3_315.dz,ch3_315.dem,11284172,409273,289176,402557
NH/ches_101.dz,ches_101.dem,1069568,113427,80910,96242
NH/ches_119.dz,ches_119.dem,1697754,118695,82861,103102
NH/ches_124.dz,ches_124.dem,1517753,140710,106956,130823
NH/ches_128.dz,ches_128.dem,1236696,119127,97056,117870
NH/chur_126.dz,chur_126.dem,843340,106272,89271,105861
NH/chur_129.dz,chur_129.dem,836570,114856,100876,119296
NH/chur_130.dz,chur_130.dem,804199,104116,90632,106492
NH/chur_141.dz,chur_141.dem,912813,103151,91286,107629
NH/chur_149.dz,chur_149.dem,425202,81453,75041,84948
NH/civ_138.dz,civ_138.dem,1348690,95946,75402,92671
NH/civ_141.dz,civ_141.dem,1522949,94154,69049,88380
NH/cjh_718.dz,cjh_718.dem,9179787,533312,358613,469090
NH/cjh_901.dz,cjh_901.dem,10915555,585924,405475,540481
NH/cld_513.dz,cld_513.dem,6035358,316056,225894,292843
NH/cld_716.dz,cld_716.dem,7712564,411395,290810,377507
NH/clmb_039.dz,clmb_039.dem,1984797,120149,73821,98037
NH/clmb_040.dz,clmb_040.dem,1357731,125578,112955,140797
NH/clmb_047.dz,clmb_047.dem,630516,66556,62622,76549
NH/clmb_051.dz,clmb_051.dem,1692226,81044,60510,81864
NH/clmb_059.dz,clmb_059.dem,780883,81468,74353,90661
NH/clmb_102.dz,clmb_102.dem,699730,77986,69474,85051
NH/clmb_104.dz,clmb_104.dem,1553080,92024,80289,106761
NH/cloi_443.dz,cloi_443.dem,6090685,332055,229611,298487
NH/clos_010.dz,clos_010.dem,226486,16757,14986,17726
NH/clos_011.dz,clos_011.dem,133080,16609,14713,16834
NH/clos_014.dz,clos_014.dem,208895,22062,18950,22214
NH/co3r_459.dz,co3r_459.dem,8574972,450318,283891,383240
NH/co3r_527.dz,co3r_527.dem,6370314,501803,423775,536920
NH/co3s_120.dz,co3s_120.dem,3423819,251979,179693,230013
NH/coa2_110.dz,coa2_110.dem,2759059,216422,125912,168280
NH/coa2_146.dz,coa2_146.dem,2261496,213930,192021,237959
NH/coa2_151.dz,coa2_151.dem,4411005,265457,233513,302311
NH/coa2_220.dz,coa2_220.dem,4836507,285024,243632,316020
NH/coa2_412.dz,coa2_412.dem,3955178,302038,263552,326804
NH/coa3_302.dz,coa3_302.dem,6632843,428114,343535,449238
NH/coa3_330.dz,coa3_330.dem,7281691,475392,388309,503336
NH/coa3_338.dz,coa3_338.dem,11257503,492193,362548,502693
NH/coa3_340.dz,coa3_340.dem,6746607,399466,326361,423183
NH/coa3_425.dz,coa3_425.dem,5877560,458480,367779,470979
NH/coa3_447.dz,coa3_447.dem,11600985,504092,425177,576940
NH/coa3_516.dz,coa3_516.dem,12021907,515368,424181,581586
NH/coa3_549.dz,coa3_549.dem,10390059,425151,349580,483035
NH/coa3_755.dz,coa3_755.dem,19730871,629246,417621,611634
NH/coag_225.dz,coag_225_recam.dem,4920379,408673,283897,356791
NH/coag_225.dz,coag_225.dem,4847754,318937,249327,316564
NH/coag_239.dz,coag_239.dem,2808331,273951,228222,285803
NH/coag_306.dz,coag_306.dem,3203669,297260,253845,314330
NH/coag_330.dz,coag_330.dem,2378326,252795,218554,264072
NH/col2_201.dz,col2_201.dem,2752300,156092,116633,148072
NH/col2_223.dz,col2_223.dem,2236977,187179,163188,202765
NH/col2_245.dz,col2_245.dem,2831002,203055,162774,207276
NH/col_134.dz,col_134.dem,1396573,123419,91877,110760
NH/col_140.dz,col_140.dem,1866359,135109,100434,123411
NH/col_142.dz,col_142.dem,1533582,130528,119279,143065
NH/comm_231.dz,comm_231.dem,2669644,227482,184868,227026
NH/comm_327.dz,comm_327.dem,1468595,210647,192674,222562
NH/comp_101.dz,comp_101.dem,1423950,109486,77574,94852
NH/comp_104.dz,comp_104.dem,2009467,114742,77095,100898
NH/comp_109.dz,comp_109.dem,1367973,111354,100871,124694
NH/comp_119.dz,comp_119.dem,579675,91374,87231,100290
NH/con1_018.dz,con1_018.dem,502675,34887,27052,32377
NH/con1_019.dz,con1_019.dem,375117,36511,27791,32787
NH/con1_020.dz,con1_020.dem,119652,22054,22258,24321
NH/con1_022.dz,con1_022.dem,291511,36207,32779,38211
NH/con1_023.dz,con1_023.dem,237546,30779,29152,33266
NH/con1_024.dz,con1_024.dem,362430,33978,28871,34012
NH/coop_201.dz,coop_201.dem,2306772,192278,130367,159763
NH/coop_220.dz,coop_220.dem,2822955,215405,174910,216101
NH/coop_229.dz,coop_229.dem,2032075,195238,168722,203119
NH/coop_314.dz,coop_314.dem,1690641,172517,157383,185537
NH/coop_338.dz,coop_338.dem,1601924,173231,160106,185699
NH/cor2_030.dz,cor2_030.dem,294340,34975,27496,32970
NH/cor2_034.dz,cor2_034.dem,297037,37108,28790,34420
NH/cor2_037.dz,cor2_037.dem,360257,38109,30680,36797
NH/cor2_039.dz,cor2_039.dem,338048,38652,35472,41852
NH/cor2_044.dz,cor2_044.dem,202879,32460,31104,35344
NH/cor2_054.dz,cor2_054.dem,438022,46575,41167,49012
NH/cris_101.dz,cris_101.dem,2111346,152201,106862,140994
NH/cris_103.dz,cris_103.dem,2208698,161208,115777,151149
NH/cris_104.dz,cris_104.dem,2442235,170471,135671,180136
NH/cris_118.dz,cris_118.dem,2531902,193307,151630,200014
NH/cris_140.dz,cris_140.dem,3372314,204369,176233,233190
NH/cris_145.dz,cris_145.dem,3746279,209255,182602,242091
NH/crit_051.dz,crit_051.dem,984673,87541,59213,72761
NH/crit_052.dz,crit_052.dem,903904,80665,55871,69091
NH/crit_053.dz,crit_053.dem,920870,86982,59426,73140
NH/crit_056.dz,crit_056.dem,934919,101651,87126,105340
NH/crit_057.dz,crit_057.dem,1293767,89234,75972,94483
NH/crit_058.dz,crit_058.dem,1016311,87963,73465,90182
NH/crit_059.dz,crit_059.dem,396247,60737,61434,69404
NH/crit_107.dz,crit_107.dem,554449,61961,61730,71318
NH/cruc_151.dz,cruc_151.dem,2078579,153787,106140,133462
NH/cruc_200.dz,cruc_200.dem,2168380,147656,105832,133055
NH/cruc_213.dz,cruc_213.dem,1576432,128679,98372,123238
NH/cruc_230.dz,cruc_230.dem,711361,101353,90754,104387
NH/cryp_131.dz,cryp_131.dem,1720196,118422,84092,106028
NH/cryp_141.dz,cryp_141.dem,1205177,132788,107724,128299
NH/cryp_150.dz,cryp_150.dem,1448193,124331,97523,119497
NH/cryp_208.dz,cryp_208.dem,654420,98065,85062,97346
NH/csa_148.dz,csa_148.dem,1786052,174895,147280,180506
NH/csa_149.dz,csa_149.dem,1594490,166641,147220,178573
NH/ctsjjcr_646.dz,ctsjjcr_646.dem,46107448,1808028,771622,1412595
NH/czg0_045.dz,czg0_045.dem,604355,54884,45242,54441
NH/czg0_053.dz,czg0_053.dem,520272,57442,49116,58298
NH/czg1_309.dz,czg1_309.dem,2600154,197894,144654,178354
NH/czg1_316.dz,czg1_316.dem,2557580,216593,165936,201757
NH/czg1_326.dz,czg1_326.dem,2652444,212747,161006,198571
NH/czg1_400.dz,czg1_400.dem,2645955,216310,180290,222211
NH/czg1_414.dz,czg1_414.dem,2138767,216762,186201,223737
NH/czg2_1200.dz,czg2_1200.dem,6907198,669491,574224,696746
NH/czg2_513.dz,czg2_513.dem,6320699,480399,329438,412770
NH/czg2_533.dz,czg2_533.dem,6442330,504843,352948,443315
NH/czg2_720.dz,czg2_720.dem,4413661,496891,437238,524985
NH/czg3_1403.dz,czg3_1403.dem,22318764,861065,687903,961300
NH/czg3_554.dz,czg3_554.dem,11359553,602169,426319,559279
NH/czg3_738.dz,czg3_738.dem,13768894,785306,642146,837109
NH/czg4_445.dz,czg4_445.dem,4819461,403679,269276,341288
NH/czg4_517.dz,czg4_517.dem,5613120,387491,261996,339640
NH/czg4_538.dz,czg4_538.dem,5330170,425657,349327,446637
NH/czg7a_503.dz,czg7a_503.dem,4437121,401613,316751,384589
NH/czg7a_529.dz,czg7a_529.dem,4751787,428712,339187,410955
NH/czg7a_539.dz,czg7a_539.dem,5043744,454772,354476,429544
NH/czg7a_602.dz,czg7a_602.dem,5279348,443712,374279,460445
NH/czg7a_653.dz,czg7a_653.dem,6804889,477542,395024,494667
NH/czg7a_656.dz,czg7a_656.dem,5827542,443549,365868,457028
NH/czg7b_443.dz,czg7b_443.dem,8906763,475989,311906,414109
NH/czg7b_452.dz,czg7b_452.dem,6971676,480083,365653,462138
NH/czg7b_522.dz,czg7b_522.dem,7292157,529753,425191,529701
NH/czg7b_750.dz,czg7b_750.dem,10866998,655976,532632,689893
NH/czg7c_1357.dz,czg7c_1357.dem,15481001,782033,624596,834382
NH/czg7c_937.dz,czg7c_937.dem,10790269,720389,590950,756043
NH/czgm_228.dz,czgm_228.dem,7546830,253012,168446,244070
NH/czgm_231.dz,czgm_231.dem,3340711,203397,149953,206440
NH/czgm_325.dz,czgm_325.dem,4218011,228837,198189,257876
NH/czgm_341.dz,czgm_341.dem,4577913,235676,204203,268748
NH/czgm_406.dz,czgm_406.dem,3660689,231504,213315,276697
NH/czgt_204.dz,czgt_204.dem,6013849,232440,161479,222181
NH/czgt_224.dz,czgt_224.dem,4524994,255688,228058,289655
NH/czgt_418.dz,czgt_418.dem,5719641,330419,277711,357326
NH/d100_159.dz,d100_159.dem,6262901,206132,134024,193456
NH/d100_257.dz,d100_257.dem,3497541,229959,172081,229931
NH/d100_316.dz,d100_316.dem,8383109,202597,142104,210246
NH/d100_331.dz,d100_331.dem,8083686,248437,194473,272885
NH/d1m3_549.dz,d1m3_549.dem,27992019,496288,364764,590633
NH/d1m7_1019.dz,d1m7_1019.dem,99395770,1106154,646005,1217372
NH/d1m7_258.dz,d1m7_258.dem,5870733,308196,265743,340309
NH/d1m8_2526.dz,d1m8_2526.dem,216645480,4003788,2349044,3812591
NH/d1m9_933.dz,d1m9_933.dem,57881594,3326817,1603392,2307181
NH/d1_058.dz,d1_058.dem,941436,79039,60692,73963
NH/d1_107.dz,d1_107.dem,1357113,88701,66171,81225
NH/d1_113.dz,d1_113.dem,1220545,97077,72825,88444
NH/d1_127.dz,d1_127.dem,996897,101110,80387,94881
NH/d201_038.dz,d201_038.dem,661187,46866,37887,47129
NH/d201_039.dz,d201_039.dem,571632,43505,35081,43523
NH/d201_040.dz,d201_040.dem,675088,50706,40082,50134
NH/d201_042.dz,d201_042.dem,320462,40155,38919,45163
NH/d201_047.dz,d201_047.dem,337722,36794,35589,41460
NH/d204_047.dz,d204_047.dem,1715537,108303,74192,94927
NH/d204_054.dz,d204_054.dem,1046445,112593,97162,118227
NH/d204_059.dz,d204_059.dem,627895,85890,78671,91132
NH/d204_101.dz,d204_101.dem,663145,89372,81367,95312
NH/d207_015.dz,d207_015.dem,778158,44645,41844,54131
NH/d207_016.dz,d207_016.dem,793087,43518,40962,52722
NH/d207_017.dz,d207_017.dem,672939,38472,40747,51371
NH/d207_018.dz,d207_018.dem,612643,39831,42216,52925
NH/d207_019.dz,d207_019.dem,773204,38707,40729,51755
NH/d207_020.dz,d207_020.dem,830415,38894,41173,52612
NH/d207_022.dz,d207_022.dem,1021211,41141,43722,57596
NH/d207_023.dz,d207_023.dem,351454,26071,29080,35065
NH/d207_030.dz,d207_030.dem,743749,40227,43842,53932
NH/d208_144.dz,d208_144.dem,3318584,182355,117119,158050
NH/d208_151.dz,d208_151.dem,4191371,188632,120196,166960
NH/d208_204.dz,d208_204.dem,1853934,157079,144496,178902
NH/d208_208.dz,d208_208.dem,1958509,155286,141353,176013
NH/d208_218.dz,d208_218.dem,2882948,185775,167126,215764
NH/d208_226.dz,d208_226.dem,1186017,114515,108995,131085
NH/d208_237.dz,d208_237.dem,1390968,124651,119519,144052
NH/d2m1_054.dz,d2m1_054.dem,1541404,75920,59750,74475
NH/d2m1_102.dz,d2m1_102.dem,1470599,78797,61242,75921
NH/d2m2_057.dz,d2m2_057.dem,1494032,70843,55261,69542
NH/d2m2_107.dz,d2m2_107.dem,1829341,76719,59585,77517
NH/d2m3_110.dz,d2m3_110.dem,3162050,139666,89201,120946
NH/d2m3_120.dz,d2m3_120.dem,2864365,170203,145301,187789
NH/d2m3_128.dz,d2m3_128.dem,3497153,165539,104538,144369
NH/d2m3_143.dz,d2m3_143.dem,3869174,165545,111421,153234
NH/d2m4_148.dz,d2m4_148.dem,2347372,153470,111140,141319
NH/d2m4_152.dz,d2m4_152.dem,2284692,158419,111784,141390
NH/d2m5_042.dz,d2m5_042.dem,1553118,106136,80090,104980
NH/d2m5_052.dz,d2m5_052.dem,1726673,89452,56672,77807
NH/d2_138.dz,d2_138.dem,2040969,166979,104313,131984
NH/d2_143.dz,d2_143.dem,2125110,162812,110226,138297
NH/d2_145.dz,d2_145.dem,807219,107433,98466,114028
NH/d2_151.dz,d2_151.dem,2174771,185932,140482,172679
NH/d3m1_126.dz,d3m1_126.dem,3996906,137919,108232,151603
NH/d3m1_153.dz,d3m1_153.dem,4759868,143892,109296,159847
NH/d3m2_213.dz,d3m2_213.dem,3336153,179038,128756,170601
NH/d3m2_240.dz,d3m2_240.dem,3908915,175082,127351,170935
NH/d3m3_143.dz,d3m3_143.dem,4148502,177202,133278,178098
NH/d3m3_159.dz,d3m3_159.dem,5240918,199366,146594,201093
NH/d3m4_125.dz,d3m4_125.dem,3437180,200918,127676,170151
NH/d3m4_154.dz,d3m4_154.dem,4175598,230517,141736,190069
NH/d3m4_158.dz,d3m4_158.dem,4605438,225650,136850,184472
NH/d3m5_139.dz,d3m5_139.dem,3376819,198480,136502,176215
NH/d3m5_158.dz,d3m5_158.dem,3675701,212156,145712,189886
NH/d3m5_214.dz,d3m5_214.dem,4652019,247355,165639,215814
NH/d3m6_354.dz,d3m6_354.dem,7718500,333520,245326,326219
NH/d3m6_429.dz,d3m6_429.dem,8200050,359951,259706,349273
NH/d3m7_118.dz,d3m7_118.dem,2737862,176214,114069,146734
NH/d3m7_126.dz,d3m7_126.dem,2805323,170823,107575,138128
NH/d3m8_505.dz,d3m8_505.dem,19658378,536183,350652,503157
NH/d3_233.dz,d3_233.dem,2113176,180453,135017,167495
NH/d3_244.dz,d3_244.dem,2234008,179155,124831,156851
NH/d3_334.dz,d3_334.dem,1133722,143230,114470,136379
NH/d4_157.dz,d4_157.dem,2090152,138153,102305,129207
NH/d4_232.dz,d4_232.dem,823317,119390,103082,119759
NH/d5_140.dz,d5_140.dem,1731965,130140,94237,119714
NH/d5_156.dz,d5_156.dem,1921010,153712,102608,132407
NH/d5_228.dz,d5_228.dem,2412958,167956,119124,151796
NH/d5_331.dz,d5_331.dem,3672205,253053,185022,236089
NH/d6_308.dz,d6_308.dem,3161577,261760,179504,226626
NH/d6_342.dz,d6_342.dem,1516028,183881,157116,183694
NH/d7_346.dz,d7_346.dem,3427600,264963,189441,238475
NH/d7_444.dz,d7_444.dem,1994596,244412,194983,231301
NH/d8z_146.dz,d8z_146.dem,2789550,164497,111880,143160
NH/d8z_157.dz,d8z_157.dem,3094662,193897,139485,178918
NH/d8z_215.dz,d8z_215.dem,2533867,186626,162465,204918
NH/dark_103.dz,dark_103.dem,666167,76723,58260,68817
NH/dark_105.dz,dark_105.dem,557150,86536,78374,90711
NH/dark_109.dz,dark_109.dem,707107,76603,56890,68379
NH/dark_110.dz,dark_110.dem,546556,82250,74162,85846
NH/daz1_217.dz,daz1_217.dem,2087881,193189,128649,159120
NH/daz1_223.dz,daz1_223.dem,1741054,201820,148749,178349
NH/daz_355.dz,daz_355.dem,2986414,268922,184564,224772
NH/deat_149.dz,deat_149.dem,1950421,156196,110933,138632
NH/deat_220.dz,deat_220.dem,1567311,131044,117097,139723
NH/deja_144.dz,deja_144.dem,1645807,139331,99714,124284
NH/deja_152.dz,deja_152.dem,1901351,159966,120339,147755
NH/deja_202.dz,deja_202.dem,961833,106180,92829,108778
NH/deja_210.dz,deja_210.dem,2068398,153021,113256,142098
NH/des2_225.dz,des2_225.dem,2799379,198073,134037,166589
NH/des2_238.dz,des2_238.dem,3050667,202313,137967,175977
NH/des2_251.dz,des2_251.dem,1819170,199757,152351,182630
NH/des2_333.dz,des2_333.dem,1223316,163671,144050,166677
NH/deso_141.dz,deso_141.dem,1288511,116737,87796,105038
NH/deso_147.dz,deso_147.dem,1060269,120452,107600,125634
NH/deth_209.dz,deth_209n.dem,4227958,305444,178114,227190
NH/deth_302.dz,deth_302.dem,5997825,345539,223482,290518
NH/dig1_1511.dz,dig1_1511.dem,14493500,1107273,679187,902000
NH/dig2_110.dz,dig2_110.dem,990442,115040,95364,113349
NH/dig2_112.dz,dig2_112.dem,1298928,106435,80362,97076
NH/dig2_120.dz,dig2_120.dem,1049189,114224,94487,113276
NH/dig2_123.dz,dig2_123.dem,1528239,114701,86869,106826
NH/dig3_429.dz,dig3_429.dem,4133921,407133,330530,404227
NH/dig5_441.dz,dig5_441.dem,7259522,432330,294132,379056
NH/dig5_512.dz,dig5_512.dem,7577333,444602,309559,398581
NH/dil_054.dz,dil_054.dem,1600754,140363,113789,144754
NH/dil_105.dz,dil_105.dem,1966681,162846,124670,165131
NH/dil_115.dz,dil_115.dem,2048595,160984,124068,165081
NH/dil_240.dz,dil_240.dem,6261416,298280,252071,338107
NH/dis2_148.dz,dis2_148.dem,4550635,234087,146307,196163
NH/dis2_216.dz,dis2_216.dem,4058111,257737,217433,278580
NH/disg_102.dz,disg_102.dem,1709629,110848,88064,112442
NH/disg_103.dz,disg_103.dem,1269782,100296,94593,117102
NH/disg_109.dz,disg_109.dem,1085671,96273,94166,114129
NH/disg_136.dz,disg_136.dem,1171960,99438,97584,117987
NH/dist_119.dz,dist_119.dem,1495681,147050,117386,144542
NH/dist_135.dz,dist_135.dem,1190439,131814,113277,136083
NH/dist_154.dz,dist_154.dem,997967,128804,122579,144795
NH/dis_154.dz,dis_154.dem,1432773,124867,93527,113603
NH/dis_214.dz,dis_214.dem,1434064,143668,122146,147779
NH/dm1x_044.dz,dm1x_044.dem,731062,69646,61166,73389
NH/dm1x_045.dz,dm1x_045.dem,934580,72829,58766,72505
NH/dm1x_045.dz,dm1x_egg.dem,177736,15074,14104,16750
NH/dm1x_047.dz,dm1x_047.dem,968519,78174,60921,74903
NH/dm2x_101.dz,dm2x_101.dem,1446093,128862,81404,100265
NH/dm2x_115.dz,dm2x_115.dem,1701359,138703,92877,115434
NH/dm3b_040.dz,dm3b_040.dem,859241,112266,99933,120097
NH/dm3b_048.dz,dm3b_048.dem,1161218,100868,66509,83161
NH/dm3b_049.dz,dm3b_049.dem,1384405,114023,74746,94602
NH/dm3b_051.dz,dm3b_051.dem,815206,102823,82551,99235
NH/dm3b_117.dz,dm3b_117.dem,755336,96972,85795,101266
NH/dm3r_520.dz,dm3r_520.dem,8072466,425252,291421,381980
